SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-04-22 20:28:44.264,96,21,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,16,18,21,9,3,0,1,1,1,16,19,10,4,0,0,0,1,9,20,15,4,0,0,0,1,11,17,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
1,2025-04-22 20:28:44.274,96,21,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,16,18,21,9,3,0,1,1,1,16,19,11,4,0,0,0,1,9,21,15,4,0,0,0,1,11,17,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
2,2025-04-22 20:28:44.285,96,21,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,16,18,21,9,3,0,1,1,1,16,19,11,4,0,0,0,1,9,21,15,4,0,0,0,1,11,17,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
3,2025-04-22 20:28:44.296,96,21,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,16,18,21,9,3,0,1,1,1,17,20,11,4,0,0,0,1,10,21,15,4,0,0,0,1,11,18,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
4,2025-04-22 20:28:44.306,96,21,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,16,19,21,9,3,0,1,1,1,17,20,11,4,0,0,0,1,10,21,15,4,0,1,0,1,12,18,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
5,2025-04-22 20:28:44.316,96,21,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,16,19,21,9,3,0,1,1,1,17,20,11,4,0,0,0,1,10,21,15,4,0,1,0,1,12,18,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
6,2025-04-22 20:28:44.328,96,22,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,17,20,22,9,3,0,1,1,1,18,20,11,4,0,0,0,1,11,21,15,4,0,1,0,1,13,19,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
7,2025-04-22 20:28:44.338,96,22,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,17,20,22,9,3,0,1,1,1,18,21,11,4,0,0,0,1,12,21,15,4,0,1,0,1,13,19,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
8,2025-04-22 20:28:44.349,96,22,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,17,20,22,9,3,0,1,1,1,18,21,11,4,0,0,0,1,12,21,16,4,0,1,0,1,13,19,7,1,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
9,2025-04-22 20:28:44.370,96,22,0,0,1,0,0,0,0,0,0,2,1,4,1,1,21,1,0,16,5,18,20,22,9,3,0,1,1,2,18,21,11,4,0,0,0,1,13,22,16,4,0,1,0,1,14,20,7,2,0,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
10,2025-04-22 20:28:44.380,96,23,0,0,1,0,0,0,0,0,0,2,1,4,2,1,21,1,0,16,5,18,20,23,9,3,0,1,1,3,19,22,11,4,0,0,0,1,13,22,16,4,0,1,0,1,15,20,8,2,0,0,0,0,0,4,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
11,2025-04-22 20:28:44.392,96,23,0,0,1,0,0,0,0,0,0,2,1,4,2,1,22,1,0,16,5,19,21,23,9,3,0,1,1,4,19,22,11,4,0,0,0,1,14,22,16,4,0,1,0,1,15,21,8,2,0,0,0,0,0,4,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
12,2025-04-22 20:28:44.403,96,24,0,0,1,0,0,0,0,0,0,2,1,4,2,1,22,1,0,16,5,19,21,24,9,3,0,1,1,5,20,22,12,4,0,0,0,2,15,23,17,4,0,1,0,1,16,22,8,2,0,0,0,0,0,5,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
13,2025-04-22 20:28:44.414,96,24,0,0,1,0,0,0,0,0,0,2,1,4,3,1,22,1,0,16,5,20,21,24,9,3,0,1,1,6,21,23,12,4,0,0,0,4,15,24,18,4,0,1,0,1,18,24,8,2,0,0,0,0,1,5,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
14,2025-04-22 20:28:44.423,96,25,0,0,1,0,0,0,0,0,0,2,1,4,3,1,22,1,0,16,5,21,22,25,10,3,0,1,1,7,21,23,12,4,0,0,0,5,16,24,19,4,0,1,0,1,19,25,8,2,0,0,0,0,1,5,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
15,2025-04-22 20:28:44.434,96,26,0,0,1,0,0,0,0,0,0,2,1,4,4,1,22,1,0,16,6,23,22,25,10,3,0,1,1,8,22,24,13,4,0,0,0,7,16,25,19,4,0,1,0,1,21,26,10,2,0,0,0,0,1,5,1,1,0,1,0,0,0,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
16,2025-04-22 20:28:44.444,96,27,0,0,1,0,0,0,0,0,0,2,1,4,4,1,22,1,0,16,6,24,22,26,10,3,0,1,1,9,23,24,13,4,0,0,0,8,17,25,20,4,0,1,0,1,22,27,11,3,0,0,0,0,1,6,1,1,0,1,0,0,1,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
17,2025-04-22 20:28:44.454,96,27,0,0,1,0,0,0,0,0,0,2,1,4,4,1,22,1,0,16,7,24,23,26,10,3,0,1,1,9,23,24,13,4,0,0,0,8,17,26,20,4,0,1,0,2,22,27,11,3,0,0,0,0,1,6,2,1,0,1,0,0,1,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
18,2025-04-22 20:28:44.465,96,28,0,0,1,0,0,0,0,0,0,2,1,4,4,1,22,1,0,16,7,25,23,27,11,3,0,1,2,9,24,25,13,4,0,0,0,8,18,26,21,4,0,1,0,2,22,28,11,3,0,0,0,0,1,7,2,1,0,1,0,0,1,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
19,2025-04-22 20:28:44.475,96,30,0,0,1,0,0,0,0,0,0,2,1,4,4,1,22,1,0,16,8,26,24,28,11,3,0,1,2,10,24,26,13,4,0,0,0,9,18,27,21,5,0,1,0,3,23,30,12,3,0,0,0,0,1,8,2,1,0,1,0,0,1,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
20,2025-04-22 20:28:44.486,96,31,0,0,1,0,0,0,0,0,0,2,2,4,4,1,23,1,0,16,8,27,24,28,11,3,0,1,2,10,24,27,13,4,0,0,0,10,19,27,21,5,0,1,0,4,24,31,12,3,0,0,0,0,1,9,3,1,0,1,0,0,1,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
21,2025-04-22 20:28:44.497,96,33,0,0,1,0,0,0,0,0,0,2,2,4,5,1,23,1,0,16,9,28,24,29,11,3,0,1,3,11,25,28,13,4,0,0,0,11,19,28,21,5,0,1,0,5,25,33,13,3,0,0,0,0,1,10,3,1,0,1,0,0,1,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
22,2025-04-22 20:28:44.517,96,34,0,0,1,0,0,0,0,0,0,2,2,4,5,1,23,1,0,16,9,28,24,29,11,3,0,1,4,12,25,28,13,4,0,0,0,11,19,29,21,5,0,1,0,5,26,34,13,3,0,0,0,0,1,10,4,1,0,1,0,0,1,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
23,2025-04-22 20:28:44.528,96,35,0,0,1,0,0,0,0,0,0,2,2,5,6,1,24,1,0,16,10,29,25,30,12,3,0,2,4,13,26,29,13,4,0,0,1,12,20,29,22,5,0,1,0,6,28,35,14,3,0,0,0,0,1,11,4,1,0,1,0,0,2,3,1,0,0,2,1,3,5,4,3,5,0,4,0,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
24,2025-04-22 20:28:44.539,96,36,0,0,1,0,0,0,0,0,0,2,2,5,7,1,24,1,0,16,11,30,26,30,13,3,0,2,4,14,26,30,14,4,0,0,1,14,21,30,22,5,0,1,0,7,29,36,14,4,0,0,0,0,2,12,4,1,0,1,0,0,3,3,2,0,0,2,1,3,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
25,2025-04-22 20:28:44.549,96,37,0,0,1,0,0,0,0,0,0,2,2,5,7,1,24,1,0,16,11,30,26,31,13,3,0,2,4,14,26,30,14,4,0,0,1,15,22,30,22,5,0,1,0,7,30,37,15,4,0,0,0,0,2,12,5,1,0,1,0,0,3,3,2,0,0,2,1,3,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
26,2025-04-22 20:28:44.560,96,38,0,0,1,0,0,0,0,0,0,3,3,5,7,1,24,1,0,16,12,31,26,32,13,3,0,2,5,16,27,31,15,4,0,0,1,16,22,30,23,5,0,1,0,8,31,38,15,4,0,0,0,0,3,13,5,1,0,1,0,0,4,3,3,0,0,2,1,4,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
27,2025-04-22 20:28:44.570,96,39,0,0,1,0,0,0,0,0,0,3,3,6,7,1,24,1,0,16,13,32,27,32,13,3,0,2,5,16,28,31,15,4,0,0,1,17,23,31,23,5,0,1,0,8,32,39,15,4,0,0,0,0,4,14,5,1,0,1,0,0,4,3,3,0,0,2,1,4,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
28,2025-04-22 20:28:44.582,96,40,0,0,1,0,0,0,0,0,0,3,4,6,8,1,24,1,0,16,14,33,27,33,13,3,0,2,5,17,29,32,15,4,0,0,1,19,24,31,23,6,0,1,0,9,33,40,16,4,0,0,0,0,6,16,6,1,0,1,0,0,5,4,3,0,0,2,1,5,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
29,2025-04-22 20:28:44.593,96,41,0,0,1,0,0,0,0,0,0,3,5,7,10,1,25,1,0,17,15,34,27,35,14,3,0,3,6,18,31,33,16,4,0,0,1,21,25,32,25,6,0,1,0,10,34,41,17,4,0,0,0,0,8,17,7,1,0,1,0,0,5,5,3,0,0,2,1,5,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
30,2025-04-22 20:28:44.603,96,42,0,0,1,0,0,0,0,0,0,3,5,8,11,1,25,1,0,18,15,34,28,35,14,3,0,3,6,18,31,34,16,4,0,0,1,22,26,32,25,6,0,1,0,11,35,42,17,4,0,0,0,0,9,18,8,1,0,1,0,0,6,6,3,0,0,2,1,5,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
31,2025-04-22 20:28:44.615,96,43,0,0,1,0,0,0,0,0,0,3,6,10,13,1,25,1,0,19,17,35,29,36,14,3,0,4,8,20,32,35,16,4,0,0,1,24,27,34,26,6,0,1,1,13,36,43,18,4,0,0,0,0,11,20,9,1,0,1,0,0,7,6,3,0,0,2,1,6,5,4,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
32,2025-04-22 20:28:44.623,96,44,0,0,1,0,0,0,0,0,0,3,6,10,13,1,25,1,0,19,18,36,29,36,15,3,0,4,8,20,32,35,16,4,0,0,1,25,28,34,27,6,0,1,1,13,36,44,18,4,0,0,0,0,12,21,9,1,0,1,0,0,7,7,4,0,0,2,1,6,5,5,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
33,2025-04-22 20:28:44.635,96,45,0,0,1,0,0,0,0,0,0,3,7,10,14,2,25,1,0,19,20,36,30,37,15,4,0,4,9,21,33,36,17,5,0,1,1,26,29,35,29,6,0,1,1,14,37,45,19,5,0,0,0,0,14,22,10,1,0,1,0,0,8,7,4,0,0,2,1,7,5,7,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
34,2025-04-22 20:28:44.645,96,46,0,0,1,0,0,0,0,0,0,3,7,11,14,2,26,1,0,19,21,37,30,37,15,4,0,4,9,21,34,36,17,5,0,1,2,27,29,35,29,7,0,1,1,14,37,46,19,5,0,0,0,0,15,22,10,1,0,1,0,0,9,8,4,0,0,2,1,7,5,8,3,5,0,4,1,5,12,14,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
35,2025-04-22 20:28:44.656,96,47,0,0,1,0,0,0,0,0,0,3,7,11,15,3,26,1,0,19,23,38,31,37,17,5,0,5,11,22,35,37,17,6,0,1,2,29,30,36,30,8,0,1,1,15,38,47,20,6,0,0,0,1,16,23,11,1,0,1,0,0,10,8,4,0,0,2,1,8,5,8,3,5,0,4,1,5,12,15,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
36,2025-04-22 20:28:44.668,96,47,0,0,1,0,0,0,0,0,0,4,8,11,15,3,26,1,0,19,24,39,31,37,17,5,0,5,11,23,35,37,18,6,0,1,3,30,30,36,30,8,0,1,1,16,39,47,20,6,0,0,0,1,16,23,12,1,0,1,0,0,11,9,4,0,0,2,1,8,5,8,3,5,0,4,1,5,12,15,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
37,2025-04-22 20:28:44.687,96,48,0,0,1,0,0,0,0,0,0,4,8,12,16,3,26,1,0,20,25,40,32,38,18,5,0,5,12,24,35,37,18,6,0,1,4,31,32,37,31,8,0,1,1,17,40,48,21,6,0,0,0,3,18,23,13,1,0,1,0,0,13,10,5,0,0,2,1,8,6,9,3,5,0,4,1,5,13,16,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
38,2025-04-22 20:28:44.699,96,48,0,0,1,1,1,0,0,0,0,4,10,12,17,3,27,1,0,20,26,42,33,39,19,5,0,5,14,25,36,38,18,7,0,1,4,32,33,37,31,9,0,1,1,17,41,48,21,7,0,0,1,5,19,24,13,1,0,1,0,0,13,10,5,0,0,2,1,8,6,9,3,5,0,4,1,5,13,16,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
39,2025-04-22 20:28:44.710,96,49,0,0,1,1,1,0,0,0,0,4,10,13,17,3,28,1,0,20,27,42,33,39,20,5,0,6,14,26,36,38,19,7,0,1,5,33,34,38,31,9,0,1,2,19,42,49,23,7,0,0,1,9,20,25,13,1,0,1,0,0,15,11,5,0,0,3,1,9,7,9,3,5,0,4,1,6,13,16,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
40,2025-04-22 20:28:44.720,96,50,0,0,1,1,1,0,0,0,0,4,11,14,18,4,28,1,0,21,28,44,34,40,20,5,0,6,16,28,37,39,19,8,0,1,6,34,35,39,31,9,0,1,3,20,43,50,24,8,0,0,1,11,21,25,13,1,0,1,0,0,16,11,6,0,0,3,1,9,7,9,3,5,0,4,1,6,13,16,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
41,2025-04-22 20:28:44.731,96,51,0,0,1,1,1,0,0,0,0,4,11,15,19,4,28,1,0,21,29,44,34,40,21,5,0,6,17,28,37,40,20,9,0,1,7,35,35,40,32,10,0,1,3,22,43,51,26,8,0,0,2,13,23,26,13,1,0,1,0,0,18,12,6,0,0,3,2,9,8,9,3,5,0,4,1,6,14,16,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
42,2025-04-22 20:28:44.742,96,51,0,0,1,1,1,1,0,0,0,4,12,16,20,5,29,1,0,21,30,46,35,41,22,5,0,6,20,29,37,41,21,9,0,1,8,36,36,40,32,11,0,2,4,23,44,51,27,8,0,0,3,14,24,26,14,1,0,1,1,0,19,12,7,0,0,3,2,9,8,10,3,5,0,4,1,6,14,16,7,3,0,7,2,6,7,8,10,0,0,0,0,0,0,0,0,0,0
43,2025-04-22 20:28:44.753,96,52,0,0,1,1,1,1,0,0,0,5,13,17,20,5,29,1,0,22,30,46,35,41,23,5,0,6,21,30,38,41,21,9,0,1,8,37,37,41,33,11,0,2,4,24,45,52,29,9,0,0,5,16,26,27,14,1,0,1,1,0,20,12,7,0,0,3,3,9,9,10,3,5,0,4,1,6,14,16,8,3,0,7,2,7,7,8,10,0,0,0,0,0,0,0,0,0,0
44,2025-04-22 20:28:44.763,96,53,0,0,2,2,1,2,0,0,0,5,13,19,21,5,30,1,0,22,32,47,36,41,23,6,0,7,23,31,38,42,22,10,0,1,9,38,37,41,33,12,0,3,5,25,45,53,30,9,0,0,5,17,27,28,15,1,0,1,1,0,21,13,7,0,0,3,3,9,9,11,3,5,0,4,1,6,14,16,8,3,0,7,2,7,7,8,10,0,0,0,0,0,0,0,0,0,0
