SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-05-14 19:06:20.225,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,6,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,21,27,25,23,17,11,0,17,26,22,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
1,2025-05-14 19:06:20.247,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,6,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,21,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
2,2025-05-14 19:06:20.257,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,6,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,21,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
3,2025-05-14 19:06:20.267,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,6,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,21,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
4,2025-05-14 19:06:20.278,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,6,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,20,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
5,2025-05-14 19:06:20.288,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,6,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,20,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
6,2025-05-14 19:06:20.299,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,5,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,20,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
7,2025-05-14 19:06:20.310,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,5,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,20,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
8,2025-05-14 19:06:20.320,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,5,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,20,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
9,2025-05-14 19:06:20.331,96,27,0,0,0,0,0,1,1,1,0,0,10,8,4,9,11,13,1,1,6,13,7,13,10,13,0,10,10,5,10,15,17,12,0,5,16,19,20,12,13,18,0,12,14,18,15,12,14,16,0,13,25,19,15,13,13,20,0,10,20,27,25,23,17,11,0,17,26,21,18,22,13,11,0,12,19,20,25,21,6,8,0,1,16,17,14,13,11,6,0,0,0,0,0,0,0,0,0
